id,stages,dt
168,Stage_1,2019-12-10
168,Stage_2,2019-12-13
168,Stage_5,2019-12-17
168,Stage_3,2019-12-18
168,Stage_6,2019-12-26
168,Stage_8,2020-01-04
169,Stage_0,2019-12-01
169,Stage_1,2019-12-10
169,Stage_4,2019-12-15
169,Stage_5,2019-12-22
169,Stage_7,2019-12-31
169,Stage_6,2020-01-08
169,Stage_8,2020-01-13
170,Stage_0,2019-12-01
170,Stage_1,2019-12-05
170,Stage_6,2019-12-10
170,Stage_8,2019-12-17
171,Stage_0,2019-12-01
171,Stage_1,2019-12-07
171,Stage_7,2019-12-16
171,Stage_2,2019-12-19
171,Stage_8,2019-12-27
172,Stage_1,2019-12-01
172,Stage_2,2019-12-10
172,Stage_3,2019-12-11
172,Stage_6,2019-12-19
172,Stage_7,2019-12-25
173,Stage_0,2019-12-01
173,Stage_1,2019-12-08
173,Stage_2,2019-12-11
173,Stage_6,2019-12-12
173,Stage_7,2019-12-17
174,Stage_0,2019-12-01
174,Stage_2,2019-12-05
174,Stage_1,2019-12-07
174,Stage_6,2019-12-13
174,Stage_5,2019-12-19
174,Stage_7,2019-12-27
174,Stage_8,2019-12-29
175,Stage_2,2019-12-01
175,Stage_6,2019-12-04
175,Stage_7,2019-12-13
175,Stage_8,2019-12-16
176,Stage_2,2019-12-01
176,Stage_4,2019-12-03
176,Stage_1,2019-12-12
176,Stage_5,2019-12-19
176,Stage_6,2019-12-24
176,Stage_7,2019-12-28
176,Stage_8,2019-12-30
177,Stage_1,2019-12-01
177,Stage_2,2019-12-09
177,Stage_6,2019-12-12
177,Stage_7,2019-12-17
178,Stage_0,2019-12-01
178,Stage_1,2019-12-10
178,Stage_2,2019-12-16
178,Stage_5,2019-12-25
178,Stage_6,2019-12-30
178,Stage_8,2020-01-03
179,Stage_1,2019-12-01
179,Stage_2,2019-12-06
179,Stage_6,2019-12-10
180,Stage_0,2019-12-01
180,Stage_1,2019-12-04
180,Stage_2,2019-12-10
180,Stage_3,2019-12-13
180,Stage_6,2019-12-15
180,Stage_8,2019-12-20
181,Stage_0,2019-12-01
181,Stage_2,2019-12-05
181,Stage_1,2019-12-06
181,Stage_6,2019-12-11
181,Stage_5,2019-12-16
181,Stage_7,2019-12-21
181,Stage_8,2019-12-28
182,Stage_1,2019-12-01
182,Stage_3,2019-12-06
182,Stage_4,2019-12-14
182,Stage_6,2019-12-21
182,Stage_7,2019-12-25
182,Stage_8,2019-12-29
183,Stage_1,2019-12-01
183,Stage_5,2019-12-08
183,Stage_6,2019-12-13
183,Stage_7,2019-12-22
183,Stage_8,2019-12-26
184,Stage_0,2019-12-01
184,Stage_2,2019-12-07
184,Stage_3,2019-12-16
184,Stage_5,2019-12-20
184,Stage_7,2019-12-27
184,Stage_6,2020-01-05
185,Stage_1,2019-12-01
185,Stage_2,2019-12-10
185,Stage_6,2019-12-19
185,Stage_5,2019-12-24
185,Stage_7,2019-12-30
185,Stage_9,2019-12-31
186,Stage_0,2019-12-01
186,Stage_1,2019-12-09
186,Stage_2,2019-12-10
186,Stage_5,2019-12-17
186,Stage_6,2019-12-19
186,Stage_8,2019-12-28
187,Stage_0,2019-12-01
187,Stage_1,2019-12-07
187,Stage_2,2019-12-14
187,Stage_5,2019-12-20
187,Stage_6,2019-12-24
187,Stage_9,2019-12-29
188,Stage_0,2019-12-01
188,Stage_1,2019-12-09
188,Stage_6,2019-12-12
188,Stage_5,2019-12-18
188,Stage_7,2019-12-26
188,Stage_8,2019-12-28
189,Stage_1,2019-12-01
189,Stage_2,2019-12-05
189,Stage_0,2019-12-13
189,Stage_5,2019-12-20
189,Stage_8,2019-12-25
189,Stage_6,2019-12-27
189,Stage_9,2019-12-30
190,Stage_1,2019-12-01
190,Stage_2,2019-12-02
190,Stage_5,2019-12-08
190,Stage_7,2019-12-15
190,Stage_6,2019-12-21
190,Stage_8,2019-12-27
191,Stage_0,2019-12-01
191,Stage_1,2019-12-09
191,Stage_2,2019-12-14
191,Stage_4,2019-12-22
191,Stage_5,2019-12-29
191,Stage_6,2020-01-07
191,Stage_7,2020-01-08
192,Stage_0,2019-12-01
192,Stage_2,2019-12-05
192,Stage_1,2019-12-07
192,Stage_5,2019-12-09
192,Stage_6,2019-12-11
192,Stage_8,2019-12-17
193,Stage_0,2019-12-01
193,Stage_1,2019-12-09
193,Stage_2,2019-12-10
193,Stage_4,2019-12-16
193,Stage_3,2019-12-19
193,Stage_6,2019-12-21
193,Stage_7,2019-12-25
193,Stage_8,2019-12-28
194,Stage_1,2019-12-01
194,Stage_2,2019-12-05
194,Stage_4,2019-12-07
194,Stage_6,2019-12-13
194,Stage_7,2019-12-20
194,Stage_8,2019-12-28
195,Stage_0,2019-12-01
195,Stage_5,2019-12-10
195,Stage_2,2019-12-15
195,Stage_6,2019-12-23
195,Stage_7,2019-12-31
195,Stage_8,2020-01-04
195,Stage_9,2020-01-05
196,Stage_0,2019-12-01
196,Stage_1,2019-12-04
196,Stage_5,2019-12-07
196,Stage_2,2019-12-12
196,Stage_6,2019-12-17
196,Stage_7,2019-12-22
197,Stage_1,2019-12-01
197,Stage_2,2019-12-04
197,Stage_3,2019-12-13
197,Stage_6,2019-12-14
197,Stage_7,2019-12-16
198,Stage_0,2019-12-01
198,Stage_6,2019-12-09
198,Stage_1,2019-12-17
198,Stage_7,2019-12-18
198,Stage_8,2019-12-24
198,Stage_9,2019-12-27
199,Stage_1,2019-12-01
199,Stage_2,2019-12-06
199,Stage_6,2019-12-09
199,Stage_8,2019-12-10
199,Stage_7,2019-12-12
200,Stage_2,2019-12-01
200,Stage_6,2019-12-10
201,Stage_1,2019-12-01
201,Stage_6,2019-12-09
201,Stage_2,2019-12-18
201,Stage_8,2019-12-27
201,Stage_7,2019-12-28
202,Stage_1,2019-12-01
202,Stage_0,2019-12-08
202,Stage_2,2019-12-14
202,Stage_3,2019-12-15
202,Stage_8,2019-12-21
202,Stage_6,2019-12-28
203,Stage_0,2019-12-01
203,Stage_1,2019-12-06
203,Stage_6,2019-12-08
203,Stage_8,2019-12-12
204,Stage_2,2019-12-01
204,Stage_1,2019-12-04
204,Stage_5,2019-12-10
204,Stage_7,2019-12-16
204,Stage_8,2019-12-25
204,Stage_9,2020-01-01
205,Stage_1,2019-12-01
205,Stage_2,2019-12-10
205,Stage_5,2019-12-19
205,Stage_6,2019-12-23
205,Stage_8,2019-12-27
205,Stage_9,2019-12-31
206,Stage_1,2019-12-01
206,Stage_2,2019-12-09
206,Stage_5,2019-12-11
206,Stage_6,2019-12-13
207,Stage_1,2019-12-01
207,Stage_4,2019-12-06
207,Stage_6,2019-12-09
207,Stage_2,2019-12-10
207,Stage_8,2019-12-15
208,Stage_1,2019-12-01
208,Stage_6,2019-12-04
208,Stage_7,2019-12-05
209,Stage_1,2019-12-01
209,Stage_0,2019-12-08
209,Stage_5,2019-12-09
209,Stage_6,2019-12-15
209,Stage_8,2019-12-20
209,Stage_9,2019-12-26
210,Stage_0,2019-12-01
210,Stage_1,2019-12-08
210,Stage_2,2019-12-16
210,Stage_5,2019-12-21
210,Stage_6,2019-12-30
210,Stage_7,2020-01-03
210,Stage_8,2020-01-06
211,Stage_1,2019-12-01
211,Stage_2,2019-12-09
211,Stage_6,2019-12-14
211,Stage_7,2019-12-17
212,Stage_0,2019-12-01
212,Stage_1,2019-12-10
212,Stage_6,2019-12-13
212,Stage_2,2019-12-17
212,Stage_8,2019-12-18
212,Stage_7,2019-12-20
213,Stage_0,2019-12-01
213,Stage_2,2019-12-08
213,Stage_1,2019-12-10
213,Stage_5,2019-12-12
213,Stage_4,2019-12-13
213,Stage_6,2019-12-18
214,Stage_0,2019-12-01
214,Stage_1,2019-12-07
214,Stage_2,2019-12-08
214,Stage_5,2019-12-17
214,Stage_6,2019-12-22
214,Stage_8,2019-12-25
215,Stage_0,2019-12-01
215,Stage_1,2019-12-08
215,Stage_2,2019-12-16
215,Stage_5,2019-12-22
215,Stage_6,2019-12-24
215,Stage_7,2019-12-29
215,Stage_8,2019-12-31
216,Stage_1,2019-12-01
216,Stage_0,2019-12-09
216,Stage_2,2019-12-14
216,Stage_8,2019-12-15
216,Stage_6,2019-12-22
217,Stage_0,2019-12-01
217,Stage_1,2019-12-03
217,Stage_6,2019-12-12
217,Stage_5,2019-12-14
217,Stage_8,2019-12-16
217,Stage_9,2019-12-20
218,Stage_1,2019-12-01
218,Stage_4,2019-12-08
218,Stage_2,2019-12-12
218,Stage_6,2019-12-20
218,Stage_7,2019-12-21
219,Stage_1,2019-12-01
219,Stage_5,2019-12-02
219,Stage_6,2019-12-04
219,Stage_7,2019-12-12
219,Stage_8,2019-12-13
220,Stage_2,2019-12-01
220,Stage_1,2019-12-09
220,Stage_6,2019-12-11
220,Stage_7,2019-12-12
220,Stage_8,2019-12-13
221,Stage_0,2019-12-01
221,Stage_1,2019-12-04
221,Stage_6,2019-12-13
221,Stage_2,2019-12-20
221,Stage_7,2019-12-26
221,Stage_8,2019-12-29
221,Stage_9,2020-01-04
222,Stage_1,2019-12-01
222,Stage_5,2019-12-07
222,Stage_2,2019-12-15
222,Stage_6,2019-12-20
222,Stage_7,2019-12-26
222,Stage_9,2020-01-01
223,Stage_1,2019-12-01
223,Stage_0,2019-12-04
223,Stage_2,2019-12-11
223,Stage_4,2019-12-19
223,Stage_6,2019-12-28
224,Stage_0,2019-12-01
224,Stage_1,2019-12-08
224,Stage_5,2019-12-11
224,Stage_2,2019-12-15
224,Stage_6,2019-12-23
224,Stage_7,2019-12-29
225,Stage_0,2019-12-01
225,Stage_1,2019-12-02
225,Stage_5,2019-12-11
225,Stage_2,2019-12-19
225,Stage_6,2019-12-23
225,Stage_7,2020-01-01
226,Stage_0,2019-12-01
226,Stage_1,2019-12-06
226,Stage_3,2019-12-09
226,Stage_5,2019-12-14
226,Stage_6,2019-12-20
226,Stage_7,2019-12-22
227,Stage_1,2019-12-01
227,Stage_0,2019-12-10
227,Stage_2,2019-12-19
227,Stage_6,2019-12-28
227,Stage_8,2020-01-01
227,Stage_7,2020-01-10
228,Stage_1,2019-12-01
228,Stage_2,2019-12-05
228,Stage_5,2019-12-08
228,Stage_6,2019-12-12
228,Stage_7,2019-12-15
228,Stage_8,2019-12-17
228,Stage_9,2019-12-18
229,Stage_0,2019-12-01
229,Stage_1,2019-12-08
229,Stage_2,2019-12-14
229,Stage_6,2019-12-16
229,Stage_7,2019-12-19
229,Stage_8,2019-12-23
230,Stage_0,2019-12-01
230,Stage_1,2019-12-09
230,Stage_2,2019-12-15
230,Stage_5,2019-12-23
230,Stage_6,2019-12-26
230,Stage_7,2020-01-04
230,Stage_8,2020-01-05
231,Stage_1,2019-12-01
231,Stage_0,2019-12-09
231,Stage_2,2019-12-17
231,Stage_5,2019-12-24
231,Stage_6,2019-12-25
231,Stage_7,2019-12-28
231,Stage_8,2019-12-31
232,Stage_1,2019-12-01
232,Stage_2,2019-12-10
232,Stage_5,2019-12-16
232,Stage_7,2019-12-20
232,Stage_8,2019-12-26
233,Stage_0,2019-12-01
233,Stage_1,2019-12-05
233,Stage_5,2019-12-11
233,Stage_6,2019-12-17
233,Stage_7,2019-12-20
233,Stage_8,2019-12-26
234,Stage_1,2019-12-01
234,Stage_2,2019-12-05
234,Stage_5,2019-12-12
234,Stage_4,2019-12-16
234,Stage_6,2019-12-21
235,Stage_1,2019-12-01
235,Stage_2,2019-12-09
236,Stage_2,2019-12-01
236,Stage_6,2019-12-10
236,Stage_1,2019-12-17
236,Stage_8,2019-12-18
236,Stage_9,2019-12-26
237,Stage_0,2019-12-01
237,Stage_1,2019-12-10
237,Stage_5,2019-12-18
237,Stage_2,2019-12-20
237,Stage_8,2019-12-23
237,Stage_7,2019-12-28
238,Stage_1,2019-12-01
238,Stage_5,2019-12-04
238,Stage_6,2019-12-05
238,Stage_2,2019-12-11
239,Stage_0,2019-12-01
239,Stage_2,2019-12-02
239,Stage_1,2019-12-10
239,Stage_6,2019-12-16
239,Stage_7,2019-12-19
239,Stage_9,2019-12-24
240,Stage_0,2019-12-01
240,Stage_1,2019-12-08
240,Stage_2,2019-12-15
240,Stage_4,2019-12-19
240,Stage_7,2019-12-21
240,Stage_8,2019-12-27
240,Stage_6,2020-01-03
241,Stage_0,2019-12-01
241,Stage_2,2019-12-07
241,Stage_1,2019-12-09
241,Stage_3,2019-12-13
241,Stage_4,2019-12-20
241,Stage_5,2019-12-25
241,Stage_6,2019-12-30
241,Stage_7,2020-01-06
242,Stage_1,2019-12-01
242,Stage_0,2019-12-04
242,Stage_2,2019-12-11
242,Stage_3,2019-12-19
243,Stage_1,2019-12-01
243,Stage_2,2019-12-06
243,Stage_5,2019-12-08
243,Stage_6,2019-12-10
243,Stage_8,2019-12-17
244,Stage_0,2019-12-01
244,Stage_1,2019-12-10
244,Stage_2,2019-12-15
244,Stage_4,2019-12-21
244,Stage_7,2019-12-29
245,Stage_0,2019-12-01
245,Stage_1,2019-12-05
245,Stage_3,2019-12-08
245,Stage_6,2019-12-13
245,Stage_5,2019-12-22
245,Stage_7,2019-12-26
245,Stage_8,2020-01-04
246,Stage_0,2019-12-01
246,Stage_2,2019-12-06
246,Stage_3,2019-12-14
246,Stage_6,2019-12-22
246,Stage_8,2019-12-25
246,Stage_9,2019-12-30
247,Stage_0,2019-12-01
247,Stage_1,2019-12-09
247,Stage_2,2019-12-17
247,Stage_6,2019-12-18
247,Stage_5,2019-12-23
247,Stage_7,2019-12-25
247,Stage_8,2019-12-28
248,Stage_0,2019-12-01
248,Stage_1,2019-12-07
248,Stage_2,2019-12-14
248,Stage_5,2019-12-20
248,Stage_6,2019-12-21
248,Stage_7,2019-12-23
248,Stage_8,2019-12-29
249,Stage_1,2019-12-01
249,Stage_3,2019-12-08
249,Stage_2,2019-12-12
249,Stage_5,2019-12-14
249,Stage_9,2019-12-22
249,Stage_8,2019-12-24
250,Stage_0,2019-12-01
250,Stage_1,2019-12-03
250,Stage_2,2019-12-08
250,Stage_5,2019-12-09
250,Stage_8,2019-12-10
250,Stage_6,2019-12-12
250,Stage_9,2019-12-16
251,Stage_1,2019-12-01
251,Stage_2,2019-12-09
251,Stage_5,2019-12-11
251,Stage_6,2019-12-20
251,Stage_7,2019-12-25
252,Stage_1,2019-12-01
252,Stage_0,2019-12-10
252,Stage_2,2019-12-15
252,Stage_3,2019-12-20
252,Stage_5,2019-12-25
252,Stage_6,2019-12-28
252,Stage_8,2020-01-06
252,Stage_9,2020-01-11
253,Stage_0,2019-12-01
253,Stage_2,2019-12-06
253,Stage_4,2019-12-08
253,Stage_1,2019-12-11
253,Stage_5,2019-12-18
253,Stage_7,2019-12-24
253,Stage_8,2020-01-02
253,Stage_9,2020-01-08
254,Stage_0,2019-12-01
254,Stage_1,2019-12-02
254,Stage_2,2019-12-07
254,Stage_6,2019-12-12
255,Stage_1,2019-12-01
255,Stage_2,2019-12-09
255,Stage_6,2019-12-10
255,Stage_8,2019-12-16
256,Stage_0,2019-12-01
256,Stage_1,2019-12-03
256,Stage_3,2019-12-12
256,Stage_6,2019-12-17
256,Stage_8,2019-12-25
257,Stage_0,2019-12-01
257,Stage_1,2019-12-08
257,Stage_2,2019-12-15
257,Stage_4,2019-12-20
257,Stage_5,2019-12-29
257,Stage_6,2019-12-30
257,Stage_7,2020-01-01
257,Stage_8,2020-01-10
258,Stage_0,2019-12-01
258,Stage_1,2019-12-06
258,Stage_2,2019-12-14
258,Stage_6,2019-12-18
258,Stage_7,2019-12-19
259,Stage_0,2019-12-01
259,Stage_1,2019-12-04
259,Stage_4,2019-12-08
259,Stage_6,2019-12-10
260,Stage_0,2019-12-01
260,Stage_1,2019-12-05
260,Stage_4,2019-12-08
260,Stage_5,2019-12-11
260,Stage_6,2019-12-14
260,Stage_8,2019-12-17
261,Stage_0,2019-12-01
261,Stage_1,2019-12-07
261,Stage_2,2019-12-13
261,Stage_3,2019-12-14
261,Stage_4,2019-12-16
261,Stage_6,2019-12-20
261,Stage_8,2019-12-26
262,Stage_0,2019-12-01
262,Stage_1,2019-12-10
262,Stage_2,2019-12-12
262,Stage_5,2019-12-13
262,Stage_6,2019-12-17
262,Stage_8,2019-12-19
263,Stage_0,2019-12-01
263,Stage_1,2019-12-03
263,Stage_2,2019-12-06
263,Stage_5,2019-12-14
263,Stage_7,2019-12-21
263,Stage_9,2019-12-22
264,Stage_0,2019-12-01
264,Stage_1,2019-12-07
264,Stage_2,2019-12-15
264,Stage_6,2019-12-16
264,Stage_7,2019-12-20
265,Stage_1,2019-12-01
265,Stage_2,2019-12-04
265,Stage_5,2019-12-05
265,Stage_6,2019-12-13
266,Stage_1,2019-12-01
266,Stage_6,2019-12-03
266,Stage_2,2019-12-04
266,Stage_7,2019-12-12
267,Stage_0,2019-12-01
267,Stage_1,2019-12-09
267,Stage_2,2019-12-11
267,Stage_4,2019-12-14
267,Stage_5,2019-12-20
267,Stage_6,2019-12-25
267,Stage_7,2020-01-01
267,Stage_8,2020-01-03
268,Stage_0,2019-12-01
268,Stage_1,2019-12-02
268,Stage_2,2019-12-05
268,Stage_6,2019-12-08
268,Stage_7,2019-12-16
268,Stage_8,2019-12-21
268,Stage_9,2019-12-29
269,Stage_1,2019-12-01
269,Stage_6,2019-12-07
269,Stage_7,2019-12-14
269,Stage_2,2019-12-18
269,Stage_8,2019-12-23
270,Stage_0,2019-12-01
270,Stage_1,2019-12-05
270,Stage_2,2019-12-07
270,Stage_5,2019-12-12
270,Stage_6,2019-12-18
270,Stage_7,2019-12-20
270,Stage_8,2019-12-25
271,Stage_1,2019-12-01
271,Stage_2,2019-12-09
271,Stage_5,2019-12-10
271,Stage_6,2019-12-18
271,Stage_7,2019-12-20
271,Stage_8,2019-12-27
272,Stage_0,2019-12-01
272,Stage_1,2019-12-10
272,Stage_2,2019-12-12
272,Stage_5,2019-12-13
272,Stage_6,2019-12-22
272,Stage_7,2019-12-31
272,Stage_8,2020-01-05
273,Stage_0,2019-12-01
273,Stage_2,2019-12-08
273,Stage_1,2019-12-16
273,Stage_5,2019-12-19
273,Stage_7,2019-12-27
273,Stage_8,2019-12-30
274,Stage_0,2019-12-01
274,Stage_1,2019-12-10
274,Stage_2,2019-12-13
274,Stage_6,2019-12-16
275,Stage_0,2019-12-01
275,Stage_1,2019-12-09
275,Stage_2,2019-12-11
275,Stage_5,2019-12-18
275,Stage_6,2019-12-26
275,Stage_4,2020-01-01
275,Stage_7,2020-01-03
275,Stage_9,2020-01-09
275,Stage_8,2020-01-14
276,Stage_0,2019-12-01
276,Stage_1,2019-12-08
276,Stage_2,2019-12-11
276,Stage_3,2019-12-12
276,Stage_5,2019-12-16
276,Stage_6,2019-12-22
276,Stage_7,2019-12-30
277,Stage_0,2019-12-01
277,Stage_1,2019-12-10
277,Stage_3,2019-12-16
277,Stage_2,2019-12-20
277,Stage_6,2019-12-28
277,Stage_7,2020-01-01
277,Stage_8,2020-01-05
278,Stage_0,2019-12-01
278,Stage_1,2019-12-07
278,Stage_4,2019-12-14
278,Stage_2,2019-12-16
278,Stage_6,2019-12-17
279,Stage_1,2019-12-01
279,Stage_0,2019-12-07
279,Stage_5,2019-12-13
279,Stage_2,2019-12-19
279,Stage_6,2019-12-23
279,Stage_7,2019-12-30
279,Stage_8,2020-01-07
280,Stage_0,2019-12-01
280,Stage_1,2019-12-02
280,Stage_2,2019-12-09
280,Stage_4,2019-12-14
280,Stage_6,2019-12-15
280,Stage_7,2019-12-20
280,Stage_8,2019-12-27
281,Stage_1,2019-12-01
281,Stage_2,2019-12-02
281,Stage_6,2019-12-10
281,Stage_8,2019-12-14
282,Stage_0,2019-12-01
282,Stage_1,2019-12-10
282,Stage_8,2019-12-13
282,Stage_2,2019-12-18
283,Stage_0,2019-12-01
283,Stage_1,2019-12-07
283,Stage_2,2019-12-10
283,Stage_3,2019-12-18
283,Stage_6,2019-12-21
283,Stage_7,2019-12-23
283,Stage_8,2020-01-01
284,Stage_1,2019-12-01
284,Stage_2,2019-12-02
284,Stage_7,2019-12-05
284,Stage_8,2019-12-13
285,Stage_1,2019-12-01
285,Stage_3,2019-12-06
285,Stage_6,2019-12-15
285,Stage_2,2019-12-18
285,Stage_7,2019-12-26
286,Stage_1,2019-12-01
286,Stage_2,2019-12-03
286,Stage_7,2019-12-06
286,Stage_6,2019-12-13
286,Stage_8,2019-12-22
287,Stage_2,2019-12-01
287,Stage_1,2019-12-07
287,Stage_5,2019-12-13
287,Stage_6,2019-12-16
287,Stage_7,2019-12-17
287,Stage_8,2019-12-20
288,Stage_1,2019-12-01
288,Stage_0,2019-12-03
288,Stage_3,2019-12-11
288,Stage_6,2019-12-15
288,Stage_5,2019-12-17
289,Stage_1,2019-12-01
289,Stage_2,2019-12-07
289,Stage_6,2019-12-11
289,Stage_5,2019-12-16
289,Stage_7,2019-12-21
290,Stage_1,2019-12-01
290,Stage_2,2019-12-06
290,Stage_5,2019-12-08
290,Stage_6,2019-12-13
290,Stage_7,2019-12-22
291,Stage_1,2019-12-01
291,Stage_2,2019-12-09
291,Stage_8,2019-12-18
291,Stage_6,2019-12-19
292,Stage_0,2019-12-01
292,Stage_1,2019-12-03
292,Stage_5,2019-12-06
292,Stage_2,2019-12-08
292,Stage_6,2019-12-14
292,Stage_7,2019-12-15
292,Stage_8,2019-12-19
293,Stage_0,2019-12-01
293,Stage_2,2019-12-09
293,Stage_1,2019-12-15
293,Stage_3,2019-12-22
293,Stage_6,2019-12-24
294,Stage_1,2019-12-01
294,Stage_0,2019-12-08
294,Stage_2,2019-12-14
294,Stage_6,2019-12-17
294,Stage_7,2019-12-20
294,Stage_8,2019-12-25
295,Stage_1,2019-12-01
295,Stage_2,2019-12-10
295,Stage_6,2019-12-19
295,Stage_8,2019-12-26
296,Stage_1,2019-12-01
296,Stage_6,2019-12-02
296,Stage_8,2019-12-08
297,Stage_1,2019-12-01
297,Stage_2,2019-12-09
297,Stage_4,2019-12-17
297,Stage_6,2019-12-22
297,Stage_7,2019-12-26
297,Stage_8,2020-01-01
298,Stage_1,2019-12-01
298,Stage_2,2019-12-08
298,Stage_6,2019-12-15
298,Stage_8,2019-12-24
299,Stage_1,2019-12-01
299,Stage_2,2019-12-08
299,Stage_7,2019-12-15
299,Stage_6,2019-12-19
299,Stage_8,2019-12-25
300,Stage_0,2019-12-01
300,Stage_1,2019-12-07
300,Stage_2,2019-12-14
300,Stage_4,2019-12-19
300,Stage_6,2019-12-25
301,Stage_0,2019-12-01
301,Stage_1,2019-12-04
301,Stage_2,2019-12-05
301,Stage_7,2019-12-07
301,Stage_3,2019-12-11
301,Stage_9,2019-12-20
302,Stage_1,2019-12-01
302,Stage_5,2019-12-05
302,Stage_2,2019-12-09
302,Stage_6,2019-12-11
302,Stage_8,2019-12-20
303,Stage_0,2019-12-01
303,Stage_1,2019-12-04
303,Stage_5,2019-12-08
303,Stage_2,2019-12-09
303,Stage_6,2019-12-15
303,Stage_7,2019-12-24
303,Stage_8,2020-01-02
304,Stage_0,2019-12-01
304,Stage_1,2019-12-03
304,Stage_5,2019-12-12
304,Stage_6,2019-12-16
304,Stage_7,2019-12-22
304,Stage_8,2019-12-30
305,Stage_0,2019-12-01
305,Stage_1,2019-12-03
305,Stage_2,2019-12-09
305,Stage_6,2019-12-10
305,Stage_8,2019-12-15
306,Stage_0,2019-12-01
306,Stage_1,2019-12-04
306,Stage_2,2019-12-12
306,Stage_7,2019-12-21
306,Stage_8,2019-12-22
306,Stage_4,2019-12-25
306,Stage_9,2019-12-30
307,Stage_2,2019-12-01
307,Stage_1,2019-12-07
307,Stage_6,2019-12-10
308,Stage_0,2019-12-01
308,Stage_1,2019-12-06
308,Stage_3,2019-12-11
308,Stage_4,2019-12-17
308,Stage_5,2019-12-25
308,Stage_6,2019-12-29
309,Stage_0,2019-12-01
309,Stage_1,2019-12-08
309,Stage_2,2019-12-09
309,Stage_6,2019-12-18
309,Stage_7,2019-12-26
309,Stage_8,2019-12-29
310,Stage_0,2019-12-01
310,Stage_2,2019-12-07
310,Stage_1,2019-12-08
310,Stage_4,2019-12-15
310,Stage_5,2019-12-24
310,Stage_6,2019-12-26
310,Stage_9,2019-12-29
311,Stage_1,2019-12-01
311,Stage_2,2019-12-05
311,Stage_3,2019-12-06
311,Stage_6,2019-12-10
311,Stage_8,2019-12-12
312,Stage_0,2019-12-01
312,Stage_1,2019-12-04
312,Stage_2,2019-12-06
312,Stage_6,2019-12-13
312,Stage_7,2019-12-16
312,Stage_9,2019-12-24
313,Stage_2,2019-12-01
313,Stage_6,2019-12-09
313,Stage_9,2019-12-10
314,Stage_1,2019-12-01
314,Stage_5,2019-12-04
314,Stage_6,2019-12-09
314,Stage_7,2019-12-15
315,Stage_1,2019-12-01
315,Stage_0,2019-12-09
315,Stage_2,2019-12-13
315,Stage_5,2019-12-19
315,Stage_6,2019-12-28
315,Stage_7,2020-01-03
316,Stage_1,2019-12-01
316,Stage_2,2019-12-04
316,Stage_5,2019-12-08
316,Stage_6,2019-12-10
316,Stage_8,2019-12-13
316,Stage_9,2019-12-19
317,Stage_0,2019-12-01
317,Stage_1,2019-12-04
317,Stage_2,2019-12-10
317,Stage_6,2019-12-14
317,Stage_7,2019-12-23
318,Stage_1,2019-12-01
318,Stage_2,2019-12-05
318,Stage_5,2019-12-13
318,Stage_6,2019-12-14
318,Stage_8,2019-12-22
319,Stage_1,2019-12-01
319,Stage_2,2019-12-04
319,Stage_8,2019-12-05
320,Stage_1,2019-12-01
320,Stage_2,2019-12-09
320,Stage_3,2019-12-11
320,Stage_6,2019-12-13
320,Stage_8,2019-12-20
320,Stage_7,2019-12-21
321,Stage_0,2019-12-01
321,Stage_2,2019-12-04
321,Stage_6,2019-12-13
321,Stage_7,2019-12-17
322,Stage_1,2019-12-01
322,Stage_2,2019-12-08
322,Stage_7,2019-12-13
322,Stage_8,2019-12-14
322,Stage_6,2019-12-19
322,Stage_9,2019-12-21
323,Stage_1,2019-12-01
323,Stage_2,2019-12-04
323,Stage_4,2019-12-13
323,Stage_6,2019-12-16
323,Stage_5,2019-12-23
323,Stage_7,2019-12-26
323,Stage_8,2020-01-03
324,Stage_0,2019-12-01
324,Stage_1,2019-12-02
324,Stage_2,2019-12-04
324,Stage_5,2019-12-05
324,Stage_6,2019-12-14
325,Stage_1,2019-12-01
325,Stage_0,2019-12-07
325,Stage_2,2019-12-12
325,Stage_5,2019-12-16
325,Stage_6,2019-12-21
325,Stage_8,2019-12-29
326,Stage_1,2019-12-01
326,Stage_2,2019-12-04
326,Stage_4,2019-12-13
326,Stage_6,2019-12-20
326,Stage_5,2019-12-24
326,Stage_7,2019-12-29
327,Stage_1,2019-12-01
327,Stage_4,2019-12-08
327,Stage_6,2019-12-14
327,Stage_2,2019-12-22
327,Stage_7,2019-12-26
327,Stage_8,2019-12-29
327,Stage_9,2019-12-30
328,Stage_0,2019-12-01
328,Stage_1,2019-12-07
328,Stage_2,2019-12-16
328,Stage_5,2019-12-24
328,Stage_6,2019-12-27
328,Stage_9,2020-01-02
329,Stage_0,2019-12-01
329,Stage_1,2019-12-04
329,Stage_2,2019-12-06
329,Stage_3,2019-12-07
329,Stage_5,2019-12-15
329,Stage_6,2019-12-18
329,Stage_9,2019-12-26
330,Stage_0,2019-12-01
330,Stage_5,2019-12-02
330,Stage_6,2019-12-04
330,Stage_8,2019-12-07
330,Stage_9,2019-12-16
331,Stage_1,2019-12-01
331,Stage_2,2019-12-10
331,Stage_5,2019-12-13
331,Stage_6,2019-12-19
331,Stage_8,2019-12-22
332,Stage_1,2019-12-01
332,Stage_2,2019-12-07
332,Stage_7,2019-12-13
332,Stage_8,2019-12-18
333,Stage_1,2019-12-01
333,Stage_2,2019-12-06
333,Stage_6,2019-12-11
333,Stage_7,2019-12-18
333,Stage_9,2019-12-27
