id,stages,dt
182.0,Stage_2,2019-12-06
182.0,Stage_5,2019-12-08
182.0,Stage_8,2019-12-10
182.0,Stage_3,2019-12-14
183.0,Stage_0,2019-12-01
183.0,Stage_1,2019-12-02
183.0,Stage_2,2019-12-07
183.0,Stage_4,2019-12-08
183.0,Stage_5,2019-12-10
183.0,Stage_3,2019-12-16
183.0,Stage_7,2019-12-17
184.0,Stage_2,2019-12-01
184.0,Stage_5,2019-12-02
184.0,Stage_4,2019-12-05
184.0,Stage_8,2019-12-13
185.0,Stage_0,2019-12-01
185.0,Stage_1,2019-12-03
185.0,Stage_2,2019-12-06
185.0,Stage_3,2019-12-08
185.0,Stage_8,2019-12-12
186.0,Stage_2,2019-12-01
186.0,Stage_5,2019-12-08
187.0,Stage_0,2019-12-01
187.0,Stage_1,2019-12-06
187.0,Stage_4,2019-12-12
187.0,Stage_7,2019-12-19
187.0,Stage_8,2019-12-20
188.0,Stage_1,2019-12-01
188.0,Stage_5,2019-12-05
188.0,Stage_8,2019-12-13
188.0,Stage_2,2019-12-15
189.0,Stage_2,2019-12-01
189.0,Stage_0,2019-12-06
189.0,Stage_5,2019-12-14
189.0,Stage_8,2019-12-22
190.0,Stage_1,2019-12-01
190.0,Stage_0,2019-12-08
190.0,Stage_5,2019-12-10
190.0,Stage_7,2019-12-17
190.0,Stage_8,2019-12-18
191.0,Stage_2,2019-12-01
191.0,Stage_0,2019-12-02
191.0,Stage_7,2019-12-06
191.0,Stage_8,2019-12-15
191.0,Stage_5,2019-12-17
192.0,Stage_2,2019-12-01
193.0,Stage_0,2019-12-01
193.0,Stage_2,2019-12-02
193.0,Stage_3,2019-12-03
193.0,Stage_5,2019-12-08
193.0,Stage_8,2019-12-17
194.0,Stage_1,2019-12-01
194.0,Stage_2,2019-12-02
194.0,Stage_3,2019-12-03
194.0,Stage_5,2019-12-11
194.0,Stage_8,2019-12-19
195.0,Stage_0,2019-12-01
195.0,Stage_3,2019-12-09
195.0,Stage_2,2019-12-12
195.0,Stage_5,2019-12-17
195.0,Stage_8,2019-12-26
195.0,Stage_9,2019-12-29
196.0,Stage_1,2019-12-01
196.0,Stage_5,2019-12-09
196.0,Stage_7,2019-12-12
196.0,Stage_8,2019-12-15
196.0,Stage_9,2019-12-17
197.0,Stage_2,2019-12-01
197.0,Stage_3,2019-12-04
197.0,Stage_5,2019-12-09
197.0,Stage_7,2019-12-15
197.0,Stage_8,2019-12-16
198.0,Stage_0,2019-12-01
198.0,Stage_5,2019-12-05
198.0,Stage_2,2019-12-12
198.0,Stage_8,2019-12-14
198.0,Stage_9,2019-12-17
199.0,Stage_2,2019-12-01
199.0,Stage_5,2019-12-10
199.0,Stage_8,2019-12-14
200.0,Stage_6,2019-12-01
200.0,Stage_2,2019-12-04
200.0,Stage_7,2019-12-12
200.0,Stage_8,2019-12-15
201.0,Stage_1,2019-12-01
201.0,Stage_2,2019-12-04
201.0,Stage_3,2019-12-06
201.0,Stage_5,2019-12-13
201.0,Stage_9,2019-12-16
201.0,Stage_8,2019-12-18
202.0,Stage_0,2019-12-01
202.0,Stage_2,2019-12-10
202.0,Stage_1,2019-12-16
202.0,Stage_6,2019-12-24
203.0,Stage_0,2019-12-01
203.0,Stage_3,2019-12-05
203.0,Stage_5,2019-12-09
203.0,Stage_4,2019-12-10
203.0,Stage_7,2019-12-17
203.0,Stage_8,2019-12-26
204.0,Stage_0,2019-12-01
204.0,Stage_2,2019-12-07
204.0,Stage_3,2019-12-10
204.0,Stage_4,2019-12-14
204.0,Stage_9,2019-12-22
205.0,Stage_2,2019-12-01
205.0,Stage_0,2019-12-04
205.0,Stage_3,2019-12-13
205.0,Stage_7,2019-12-20
205.0,Stage_5,2019-12-24
205.0,Stage_8,2019-12-26
205.0,Stage_9,2020-01-03
206.0,Stage_3,2019-12-01
206.0,Stage_0,2019-12-07
206.0,Stage_5,2019-12-08
206.0,Stage_7,2019-12-15
206.0,Stage_8,2019-12-23
206.0,Stage_9,2019-12-28
207.0,Stage_2,2019-12-01
207.0,Stage_1,2019-12-07
207.0,Stage_5,2019-12-16
207.0,Stage_7,2019-12-21
207.0,Stage_8,2019-12-27
208.0,Stage_0,2019-12-01
208.0,Stage_1,2019-12-02
208.0,Stage_5,2019-12-10
208.0,Stage_2,2019-12-17
208.0,Stage_8,2019-12-21
208.0,Stage_9,2019-12-27
209.0,Stage_0,2019-12-01
209.0,Stage_2,2019-12-07
209.0,Stage_3,2019-12-12
209.0,Stage_5,2019-12-13
209.0,Stage_7,2019-12-16
210.0,Stage_0,2019-12-01
210.0,Stage_5,2019-12-02
210.0,Stage_7,2019-12-05
210.0,Stage_8,2019-12-09
211.0,Stage_0,2019-12-01
211.0,Stage_2,2019-12-07
211.0,Stage_3,2019-12-09
211.0,Stage_5,2019-12-17
211.0,Stage_8,2019-12-18
212.0,Stage_0,2019-12-01
212.0,Stage_3,2019-12-07
212.0,Stage_5,2019-12-12
212.0,Stage_9,2019-12-17
213.0,Stage_0,2019-12-01
213.0,Stage_3,2019-12-04
213.0,Stage_2,2019-12-05
213.0,Stage_5,2019-12-12
213.0,Stage_7,2019-12-14
213.0,Stage_8,2019-12-18
214.0,Stage_7,2019-12-01
214.0,Stage_3,2019-12-05
215.0,Stage_0,2019-12-01
215.0,Stage_3,2019-12-04
215.0,Stage_5,2019-12-11
215.0,Stage_7,2019-12-19
216.0,Stage_0,2019-12-01
216.0,Stage_1,2019-12-05
216.0,Stage_2,2019-12-09
216.0,Stage_8,2019-12-12
217.0,Stage_0,2019-12-01
217.0,Stage_2,2019-12-06
217.0,Stage_8,2019-12-14
217.0,Stage_7,2019-12-19
218.0,Stage_1,2019-12-01
218.0,Stage_2,2019-12-09
218.0,Stage_3,2019-12-16
218.0,Stage_5,2019-12-24
218.0,Stage_8,2020-01-01
219.0,Stage_0,2019-12-01
219.0,Stage_1,2019-12-10
219.0,Stage_3,2019-12-17
219.0,Stage_8,2019-12-18
219.0,Stage_9,2019-12-20
220.0,Stage_0,2019-12-01
220.0,Stage_2,2019-12-10
221.0,Stage_0,2019-12-01
221.0,Stage_2,2019-12-07
221.0,Stage_3,2019-12-11
221.0,Stage_5,2019-12-12
221.0,Stage_8,2019-12-21
221.0,Stage_7,2019-12-22
222.0,Stage_0,2019-12-01
222.0,Stage_5,2019-12-08
222.0,Stage_2,2019-12-17
222.0,Stage_7,2019-12-19
222.0,Stage_8,2019-12-20
223.0,Stage_2,2019-12-01
223.0,Stage_3,2019-12-08
223.0,Stage_0,2019-12-17
223.0,Stage_4,2019-12-18
223.0,Stage_5,2019-12-24
223.0,Stage_7,2020-01-01
223.0,Stage_8,2020-01-07
224.0,Stage_1,2019-12-01
224.0,Stage_2,2019-12-04
224.0,Stage_3,2019-12-13
224.0,Stage_7,2019-12-14
224.0,Stage_8,2019-12-18
225.0,Stage_0,2019-12-01
225.0,Stage_2,2019-12-09
225.0,Stage_3,2019-12-17
225.0,Stage_5,2019-12-26
226.0,Stage_0,2019-12-01
226.0,Stage_2,2019-12-06
226.0,Stage_3,2019-12-14
226.0,Stage_5,2019-12-15
226.0,Stage_6,2019-12-17
226.0,Stage_8,2019-12-25
227.0,Stage_0,2019-12-01
227.0,Stage_2,2019-12-03
227.0,Stage_3,2019-12-05
227.0,Stage_5,2019-12-09
227.0,Stage_7,2019-12-15
227.0,Stage_8,2019-12-17
228.0,Stage_0,2019-12-01
228.0,Stage_2,2019-12-03
228.0,Stage_3,2019-12-10
228.0,Stage_8,2019-12-19
229.0,Stage_5,2019-12-01
229.0,Stage_0,2019-12-06
229.0,Stage_7,2019-12-07
229.0,Stage_8,2019-12-11
230.0,Stage_0,2019-12-01
230.0,Stage_2,2019-12-06
230.0,Stage_3,2019-12-11
230.0,Stage_5,2019-12-19
230.0,Stage_7,2019-12-23
230.0,Stage_9,2019-12-30
230.0,Stage_8,2020-01-02
231.0,Stage_0,2019-12-01
231.0,Stage_2,2019-12-02
231.0,Stage_3,2019-12-08
231.0,Stage_5,2019-12-13
232.0,Stage_3,2019-12-01
232.0,Stage_0,2019-12-07
232.0,Stage_8,2019-12-09
233.0,Stage_0,2019-12-01
233.0,Stage_3,2019-12-04
233.0,Stage_9,2019-12-12
233.0,Stage_5,2019-12-15
234.0,Stage_0,2019-12-01
234.0,Stage_3,2019-12-07
234.0,Stage_5,2019-12-11
234.0,Stage_8,2019-12-18
234.0,Stage_9,2019-12-21
235.0,Stage_0,2019-12-01
235.0,Stage_5,2019-12-10
235.0,Stage_8,2019-12-14
235.0,Stage_9,2019-12-17
236.0,Stage_0,2019-12-01
236.0,Stage_2,2019-12-07
236.0,Stage_5,2019-12-14
236.0,Stage_7,2019-12-19
237.0,Stage_0,2019-12-01
237.0,Stage_2,2019-12-04
237.0,Stage_5,2019-12-09
237.0,Stage_7,2019-12-17
237.0,Stage_8,2019-12-25
238.0,Stage_0,2019-12-01
238.0,Stage_2,2019-12-07
238.0,Stage_3,2019-12-10
238.0,Stage_4,2019-12-18
238.0,Stage_7,2019-12-19
238.0,Stage_8,2019-12-26
238.0,Stage_9,2020-01-04
239.0,Stage_0,2019-12-01
239.0,Stage_8,2019-12-04
240.0,Stage_0,2019-12-01
240.0,Stage_2,2019-12-07
240.0,Stage_3,2019-12-10
240.0,Stage_8,2019-12-15
241.0,Stage_1,2019-12-01
241.0,Stage_2,2019-12-04
241.0,Stage_3,2019-12-11
241.0,Stage_5,2019-12-20
241.0,Stage_8,2019-12-27
241.0,Stage_6,2019-12-30
242.0,Stage_0,2019-12-01
242.0,Stage_3,2019-12-06
242.0,Stage_7,2019-12-10
242.0,Stage_2,2019-12-19
242.0,Stage_8,2019-12-23
243.0,Stage_0,2019-12-01
243.0,Stage_2,2019-12-02
243.0,Stage_5,2019-12-08
243.0,Stage_7,2019-12-10
244.0,Stage_0,2019-12-01
244.0,Stage_1,2019-12-02
244.0,Stage_8,2019-12-08
244.0,Stage_9,2019-12-09
245.0,Stage_2,2019-12-01
245.0,Stage_3,2019-12-07
245.0,Stage_5,2019-12-12
245.0,Stage_8,2019-12-19
246.0,Stage_0,2019-12-01
246.0,Stage_2,2019-12-10
246.0,Stage_3,2019-12-15
246.0,Stage_5,2019-12-20
246.0,Stage_7,2019-12-27
246.0,Stage_8,2019-12-28
247.0,Stage_0,2019-12-01
247.0,Stage_8,2019-12-08
248.0,Stage_0,2019-12-01
248.0,Stage_2,2019-12-09
248.0,Stage_8,2019-12-18
248.0,Stage_1,2019-12-22
249.0,Stage_0,2019-12-01
249.0,Stage_1,2019-12-02
249.0,Stage_2,2019-12-06
249.0,Stage_8,2019-12-09
249.0,Stage_3,2019-12-17
250.0,Stage_2,2019-12-01
250.0,Stage_3,2019-12-05
250.0,Stage_5,2019-12-07
250.0,Stage_7,2019-12-11
250.0,Stage_8,2019-12-20
251.0,Stage_2,2019-12-01
251.0,Stage_5,2019-12-03
252.0,Stage_0,2019-12-01
252.0,Stage_2,2019-12-06
252.0,Stage_5,2019-12-13
252.0,Stage_7,2019-12-20
252.0,Stage_9,2019-12-22
253.0,Stage_1,2019-12-01
253.0,Stage_3,2019-12-07
253.0,Stage_7,2019-12-10
253.0,Stage_8,2019-12-17
254.0,Stage_8,2019-12-01
254.0,Stage_0,2019-12-08
255.0,Stage_3,2019-12-01
255.0,Stage_6,2019-12-02
255.0,Stage_5,2019-12-04
255.0,Stage_7,2019-12-11
255.0,Stage_9,2019-12-15
256.0,Stage_3,2019-12-01
256.0,Stage_0,2019-12-08
256.0,Stage_7,2019-12-14
256.0,Stage_9,2019-12-19
257.0,Stage_2,2019-12-01
257.0,Stage_3,2019-12-08
257.0,Stage_5,2019-12-13
257.0,Stage_6,2019-12-17
257.0,Stage_8,2019-12-21
258.0,Stage_0,2019-12-01
258.0,Stage_8,2019-12-04
258.0,Stage_3,2019-12-05
259.0,Stage_8,2019-12-01
260.0,Stage_0,2019-12-01
260.0,Stage_2,2019-12-05
260.0,Stage_4,2019-12-13
260.0,Stage_7,2019-12-20
260.0,Stage_5,2019-12-27
261.0,Stage_0,2019-12-01
261.0,Stage_2,2019-12-05
261.0,Stage_3,2019-12-06
261.0,Stage_5,2019-12-15
262.0,Stage_2,2019-12-01
262.0,Stage_1,2019-12-10
262.0,Stage_7,2019-12-13
262.0,Stage_3,2019-12-16
262.0,Stage_8,2019-12-24
263.0,Stage_2,2019-12-01
263.0,Stage_5,2019-12-02
263.0,Stage_7,2019-12-05
263.0,Stage_9,2019-12-07
264.0,Stage_0,2019-12-01
264.0,Stage_7,2019-12-09
265.0,Stage_2,2019-12-01
265.0,Stage_3,2019-12-04
265.0,Stage_1,2019-12-12
265.0,Stage_5,2019-12-16
265.0,Stage_7,2019-12-17
266.0,Stage_2,2019-12-01
266.0,Stage_3,2019-12-10
266.0,Stage_6,2019-12-17
267.0,Stage_0,2019-12-01
267.0,Stage_2,2019-12-08
267.0,Stage_3,2019-12-14
267.0,Stage_5,2019-12-19
268.0,Stage_0,2019-12-01
268.0,Stage_2,2019-12-06
268.0,Stage_1,2019-12-07
268.0,Stage_3,2019-12-11
268.0,Stage_4,2019-12-19
268.0,Stage_7,2019-12-27
268.0,Stage_8,2019-12-29
269.0,Stage_0,2019-12-01
269.0,Stage_1,2019-12-06
269.0,Stage_5,2019-12-12
269.0,Stage_7,2019-12-15
269.0,Stage_2,2019-12-20
270.0,Stage_4,2019-12-01
270.0,Stage_0,2019-12-07
270.0,Stage_5,2019-12-08
271.0,Stage_0,2019-12-01
271.0,Stage_2,2019-12-09
271.0,Stage_3,2019-12-13
271.0,Stage_4,2019-12-19
271.0,Stage_5,2019-12-21
272.0,Stage_1,2019-12-01
272.0,Stage_2,2019-12-07
272.0,Stage_3,2019-12-09
272.0,Stage_8,2019-12-16
273.0,Stage_3,2019-12-01
273.0,Stage_0,2019-12-02
273.0,Stage_4,2019-12-08
273.0,Stage_5,2019-12-12
273.0,Stage_7,2019-12-19
274.0,Stage_0,2019-12-01
274.0,Stage_2,2019-12-04
274.0,Stage_5,2019-12-08
274.0,Stage_7,2019-12-13
274.0,Stage_3,2019-12-22
274.0,Stage_8,2019-12-26
275.0,Stage_2,2019-12-01
275.0,Stage_5,2019-12-06
275.0,Stage_8,2019-12-10
276.0,Stage_0,2019-12-01
276.0,Stage_2,2019-12-08
276.0,Stage_3,2019-12-17
276.0,Stage_8,2019-12-26
277.0,Stage_0,2019-12-01
277.0,Stage_3,2019-12-02
277.0,Stage_4,2019-12-11
277.0,Stage_5,2019-12-12
277.0,Stage_7,2019-12-20
277.0,Stage_8,2019-12-28
278.0,Stage_0,2019-12-01
278.0,Stage_2,2019-12-10
278.0,Stage_8,2019-12-13
279.0,Stage_0,2019-12-01
279.0,Stage_7,2019-12-07
279.0,Stage_3,2019-12-12
279.0,Stage_8,2019-12-17
279.0,Stage_9,2019-12-23
280.0,Stage_0,2019-12-01
280.0,Stage_2,2019-12-09
280.0,Stage_4,2019-12-10
280.0,Stage_9,2019-12-15
280.0,Stage_5,2019-12-19
281.0,Stage_0,2019-12-01
281.0,Stage_2,2019-12-07
281.0,Stage_4,2019-12-15
281.0,Stage_3,2019-12-16
281.0,Stage_7,2019-12-24
281.0,Stage_8,2019-12-30
281.0,Stage_9,2020-01-08
282.0,Stage_0,2019-12-01
282.0,Stage_5,2019-12-08
282.0,Stage_2,2019-12-16
282.0,Stage_8,2019-12-23
283.0,Stage_0,2019-12-01
283.0,Stage_3,2019-12-09
284.0,Stage_0,2019-12-01
284.0,Stage_1,2019-12-04
284.0,Stage_2,2019-12-10
284.0,Stage_8,2019-12-18
284.0,Stage_9,2019-12-22
285.0,Stage_0,2019-12-01
285.0,Stage_2,2019-12-08
285.0,Stage_5,2019-12-10
285.0,Stage_7,2019-12-15
285.0,Stage_3,2019-12-16
285.0,Stage_8,2019-12-24
285.0,Stage_9,2019-12-25
286.0,Stage_0,2019-12-01
286.0,Stage_5,2019-12-05
286.0,Stage_8,2019-12-13
287.0,Stage_1,2019-12-01
287.0,Stage_3,2019-12-05
287.0,Stage_0,2019-12-11
287.0,Stage_8,2019-12-16
288.0,Stage_0,2019-12-01
288.0,Stage_1,2019-12-05
288.0,Stage_2,2019-12-11
288.0,Stage_3,2019-12-18
288.0,Stage_8,2019-12-20
288.0,Stage_5,2019-12-29
289.0,Stage_0,2019-12-01
289.0,Stage_5,2019-12-07
289.0,Stage_2,2019-12-14
289.0,Stage_7,2019-12-16
289.0,Stage_8,2019-12-20
290.0,Stage_0,2019-12-01
290.0,Stage_3,2019-12-06
290.0,Stage_5,2019-12-07
290.0,Stage_2,2019-12-08
290.0,Stage_6,2019-12-17
291.0,Stage_0,2019-12-01
291.0,Stage_1,2019-12-05
291.0,Stage_2,2019-12-07
291.0,Stage_3,2019-12-09
291.0,Stage_4,2019-12-18
291.0,Stage_5,2019-12-21
292.0,Stage_0,2019-12-01
292.0,Stage_2,2019-12-04
292.0,Stage_3,2019-12-06
292.0,Stage_4,2019-12-11
292.0,Stage_7,2019-12-12
292.0,Stage_5,2019-12-15
292.0,Stage_8,2019-12-16
293.0,Stage_0,2019-12-01
293.0,Stage_4,2019-12-05
293.0,Stage_6,2019-12-13
293.0,Stage_7,2019-12-19
293.0,Stage_8,2019-12-24
294.0,Stage_0,2019-12-01
294.0,Stage_2,2019-12-04
294.0,Stage_5,2019-12-11
294.0,Stage_9,2019-12-19
294.0,Stage_8,2019-12-25
295.0,Stage_0,2019-12-01
295.0,Stage_5,2019-12-08
296.0,Stage_0,2019-12-01
296.0,Stage_7,2019-12-08
297.0,Stage_0,2019-12-01
297.0,Stage_1,2019-12-10
297.0,Stage_2,2019-12-16
297.0,Stage_5,2019-12-24
297.0,Stage_7,2019-12-28
297.0,Stage_9,2019-12-30
298.0,Stage_3,2019-12-01
298.0,Stage_7,2019-12-09
298.0,Stage_5,2019-12-16
298.0,Stage_8,2019-12-20
299.0,Stage_0,2019-12-01
299.0,Stage_7,2019-12-06
299.0,Stage_2,2019-12-10
299.0,Stage_8,2019-12-18
300.0,Stage_0,2019-12-01
300.0,Stage_2,2019-12-05
300.0,Stage_8,2019-12-09
300.0,Stage_5,2019-12-15
301.0,Stage_2,2019-12-01
301.0,Stage_5,2019-12-10
301.0,Stage_7,2019-12-12
301.0,Stage_0,2019-12-13
301.0,Stage_9,2019-12-19
302.0,Stage_2,2019-12-01
302.0,Stage_5,2019-12-05
302.0,Stage_7,2019-12-12
302.0,Stage_8,2019-12-18
303.0,Stage_2,2019-12-01
303.0,Stage_0,2019-12-02
303.0,Stage_3,2019-12-10
303.0,Stage_8,2019-12-13
303.0,Stage_5,2019-12-15
304.0,Stage_8,2019-12-01
304.0,Stage_5,2019-12-09
304.0,Stage_9,2019-12-17
305.0,Stage_2,2019-12-01
305.0,Stage_3,2019-12-06
305.0,Stage_5,2019-12-08
305.0,Stage_7,2019-12-16
306.0,Stage_0,2019-12-01
306.0,Stage_2,2019-12-08
306.0,Stage_3,2019-12-09
306.0,Stage_9,2019-12-14
307.0,Stage_0,2019-12-01
307.0,Stage_2,2019-12-07
307.0,Stage_5,2019-12-10
307.0,Stage_8,2019-12-18
307.0,Stage_9,2019-12-26
308.0,Stage_0,2019-12-01
308.0,Stage_2,2019-12-09
308.0,Stage_5,2019-12-13
308.0,Stage_7,2019-12-19
308.0,Stage_8,2019-12-23
309.0,Stage_2,2019-12-01
309.0,Stage_3,2019-12-09
309.0,Stage_7,2019-12-12
309.0,Stage_8,2019-12-20
310.0,Stage_0,2019-12-01
310.0,Stage_2,2019-12-05
310.0,Stage_3,2019-12-07
310.0,Stage_7,2019-12-15
310.0,Stage_8,2019-12-22
311.0,Stage_0,2019-12-01
311.0,Stage_2,2019-12-08
311.0,Stage_3,2019-12-15
311.0,Stage_7,2019-12-17
311.0,Stage_8,2019-12-19
312.0,Stage_2,2019-12-01
312.0,Stage_0,2019-12-05
312.0,Stage_3,2019-12-07
312.0,Stage_4,2019-12-11
312.0,Stage_6,2019-12-13
312.0,Stage_8,2019-12-14
312.0,Stage_7,2019-12-19
313.0,Stage_0,2019-12-01
313.0,Stage_1,2019-12-09
313.0,Stage_3,2019-12-12
313.0,Stage_8,2019-12-19
313.0,Stage_5,2019-12-21
314.0,Stage_2,2019-12-01
314.0,Stage_5,2019-12-07
314.0,Stage_7,2019-12-10
314.0,Stage_8,2019-12-11
315.0,Stage_0,2019-12-01
315.0,Stage_3,2019-12-02
315.0,Stage_4,2019-12-09
315.0,Stage_5,2019-12-12
316.0,Stage_0,2019-12-01
316.0,Stage_3,2019-12-07
316.0,Stage_5,2019-12-14
316.0,Stage_9,2019-12-22
317.0,Stage_0,2019-12-01
317.0,Stage_1,2019-12-09
317.0,Stage_2,2019-12-15
317.0,Stage_3,2019-12-20
317.0,Stage_5,2019-12-21
317.0,Stage_8,2019-12-30
317.0,Stage_9,2020-01-01
318.0,Stage_0,2019-12-01
318.0,Stage_5,2019-12-04
318.0,Stage_8,2019-12-05
319.0,Stage_0,2019-12-01
319.0,Stage_3,2019-12-06
319.0,Stage_8,2019-12-11
319.0,Stage_9,2019-12-16
320.0,Stage_0,2019-12-01
320.0,Stage_2,2019-12-07
320.0,Stage_3,2019-12-12
320.0,Stage_8,2019-12-21
321.0,Stage_0,2019-12-01
321.0,Stage_3,2019-12-04
321.0,Stage_5,2019-12-13
321.0,Stage_8,2019-12-15
321.0,Stage_7,2019-12-21
322.0,Stage_0,2019-12-01
322.0,Stage_2,2019-12-04
322.0,Stage_1,2019-12-08
322.0,Stage_8,2019-12-09
323.0,Stage_0,2019-12-01
323.0,Stage_2,2019-12-03
323.0,Stage_5,2019-12-10
323.0,Stage_3,2019-12-11
323.0,Stage_8,2019-12-18
324.0,Stage_0,2019-12-01
324.0,Stage_3,2019-12-08
324.0,Stage_8,2019-12-09
325.0,Stage_1,2019-12-01
325.0,Stage_2,2019-12-03
325.0,Stage_4,2019-12-12
325.0,Stage_5,2019-12-19
326.0,Stage_0,2019-12-01
326.0,Stage_5,2019-12-02
326.0,Stage_1,2019-12-06
327.0,Stage_0,2019-12-01
327.0,Stage_3,2019-12-03
327.0,Stage_8,2019-12-04
327.0,Stage_6,2019-12-13
328.0,Stage_2,2019-12-01
328.0,Stage_0,2019-12-10
328.0,Stage_6,2019-12-18
328.0,Stage_5,2019-12-25
328.0,Stage_8,2019-12-28
329.0,Stage_1,2019-12-01
329.0,Stage_2,2019-12-05
329.0,Stage_3,2019-12-06
329.0,Stage_5,2019-12-11
330.0,Stage_0,2019-12-01
330.0,Stage_4,2019-12-02
330.0,Stage_7,2019-12-08
330.0,Stage_8,2019-12-11
331.0,Stage_0,2019-12-01
331.0,Stage_2,2019-12-04
331.0,Stage_8,2019-12-11
331.0,Stage_3,2019-12-17
332.0,Stage_0,2019-12-01
332.0,Stage_1,2019-12-08
332.0,Stage_3,2019-12-11
332.0,Stage_2,2019-12-15
332.0,Stage_5,2019-12-19
332.0,Stage_7,2019-12-20
332.0,Stage_9,2019-12-22
333.0,Stage_0,2019-12-01
333.0,Stage_2,2019-12-10
333.0,Stage_8,2019-12-13
334.0,Stage_2,2019-12-01
334.0,Stage_0,2019-12-02
334.0,Stage_5,2019-12-08
334.0,Stage_3,2019-12-12
334.0,Stage_6,2019-12-21
334.0,Stage_7,2019-12-26
335.0,Stage_3,2019-12-01
335.0,Stage_2,2019-12-04
335.0,Stage_5,2019-12-11
335.0,Stage_9,2019-12-12
336.0,Stage_0,2019-12-01
336.0,Stage_2,2019-12-08
336.0,Stage_7,2019-12-16
336.0,Stage_8,2019-12-21
336.0,Stage_9,2019-12-28
337.0,Stage_2,2019-12-01
337.0,Stage_7,2019-12-07
337.0,Stage_8,2019-12-10
338.0,Stage_0,2019-12-01
338.0,Stage_1,2019-12-08
338.0,Stage_2,2019-12-16
338.0,Stage_7,2019-12-17
339.0,Stage_1,2019-12-01
339.0,Stage_0,2019-12-04
339.0,Stage_4,2019-12-07
339.0,Stage_7,2019-12-15
339.0,Stage_5,2019-12-20
340.0,Stage_2,2019-12-01
340.0,Stage_3,2019-12-10
340.0,Stage_5,2019-12-13
340.0,Stage_8,2019-12-16
341.0,Stage_0,2019-12-01
341.0,Stage_7,2019-12-09
341.0,Stage_8,2019-12-12
342.0,Stage_2,2019-12-01
342.0,Stage_0,2019-12-04
342.0,Stage_7,2019-12-08
342.0,Stage_3,2019-12-10
342.0,Stage_8,2019-12-16
342.0,Stage_9,2019-12-21
343.0,Stage_2,2019-12-01
343.0,Stage_7,2019-12-04
343.0,Stage_5,2019-12-10
344.0,Stage_0,2019-12-01
344.0,Stage_2,2019-12-09
344.0,Stage_4,2019-12-10
344.0,Stage_5,2019-12-16
345.0,Stage_3,2019-12-01
345.0,Stage_0,2019-12-06
345.0,Stage_5,2019-12-12
345.0,Stage_7,2019-12-14
345.0,Stage_8,2019-12-23
346.0,Stage_0,2019-12-01
346.0,Stage_1,2019-12-03
346.0,Stage_5,2019-12-08
346.0,Stage_3,2019-12-12
346.0,Stage_6,2019-12-19
346.0,Stage_9,2019-12-22
347.0,Stage_3,2019-12-01
347.0,Stage_0,2019-12-04
347.0,Stage_5,2019-12-12
347.0,Stage_8,2019-12-20
348.0,Stage_2,2019-12-01
348.0,Stage_3,2019-12-09
348.0,Stage_5,2019-12-11
348.0,Stage_7,2019-12-16
348.0,Stage_6,2019-12-19
348.0,Stage_8,2019-12-23
349.0,Stage_0,2019-12-01
349.0,Stage_2,2019-12-06
349.0,Stage_3,2019-12-12
349.0,Stage_5,2019-12-14
349.0,Stage_7,2019-12-18
349.0,Stage_8,2019-12-23
350.0,Stage_0,2019-12-01
350.0,Stage_3,2019-12-05
350.0,Stage_6,2019-12-07
350.0,Stage_2,2019-12-14
350.0,Stage_7,2019-12-15
350.0,Stage_8,2019-12-22
351.0,Stage_0,2019-12-01
351.0,Stage_2,2019-12-07
351.0,Stage_3,2019-12-11
351.0,Stage_5,2019-12-16
351.0,Stage_8,2019-12-25
352.0,Stage_3,2019-12-01
352.0,Stage_8,2019-12-06
352.0,Stage_9,2019-12-11
353.0,Stage_0,2019-12-01
353.0,Stage_2,2019-12-09
353.0,Stage_7,2019-12-18
354.0,Stage_0,2019-12-01
354.0,Stage_1,2019-12-05
354.0,Stage_3,2019-12-09
354.0,Stage_5,2019-12-18
354.0,Stage_8,2019-12-24
355.0,Stage_1,2019-12-01
355.0,Stage_0,2019-12-07
355.0,Stage_2,2019-12-14
355.0,Stage_3,2019-12-21
355.0,Stage_5,2019-12-27
355.0,Stage_8,2019-12-31
356.0,Stage_0,2019-12-01
356.0,Stage_4,2019-12-04
356.0,Stage_2,2019-12-13
356.0,Stage_7,2019-12-16
357.0,Stage_0,2019-12-01
357.0,Stage_3,2019-12-05
357.0,Stage_8,2019-12-09
358.0,Stage_1,2019-12-01
358.0,Stage_5,2019-12-08
358.0,Stage_6,2019-12-13
358.0,Stage_7,2019-12-20
359.0,Stage_4,2019-12-01
359.0,Stage_3,2019-12-08
359.0,Stage_7,2019-12-17
360.0,Stage_0,2019-12-01
360.0,Stage_2,2019-12-08
360.0,Stage_9,2019-12-09
361.0,Stage_0,2019-12-01
361.0,Stage_2,2019-12-08
361.0,Stage_3,2019-12-16
361.0,Stage_5,2019-12-21
361.0,Stage_7,2019-12-24
361.0,Stage_8,2019-12-31
362.0,Stage_5,2019-12-01
362.0,Stage_9,2019-12-09
363.0,Stage_8,2019-12-01
363.0,Stage_5,2019-12-07
364.0,Stage_0,2019-12-01
364.0,Stage_8,2019-12-10
364.0,Stage_3,2019-12-11
365.0,Stage_0,2019-12-01
365.0,Stage_1,2019-12-08
365.0,Stage_3,2019-12-11
365.0,Stage_5,2019-12-20
366.0,Stage_0,2019-12-01
366.0,Stage_1,2019-12-02
366.0,Stage_7,2019-12-09
366.0,Stage_8,2019-12-10
