id,stages,dt
201,Stage_4,2019-12-09
201,Stage_6,2019-12-17
201,Stage_7,2019-12-23
202,Stage_0,2019-12-01
202,Stage_1,2019-12-03
202,Stage_2,2019-12-06
202,Stage_6,2019-12-12
202,Stage_7,2019-12-15
202,Stage_3,2019-12-23
203,Stage_1,2019-12-01
203,Stage_0,2019-12-10
203,Stage_2,2019-12-14
203,Stage_3,2019-12-15
203,Stage_7,2019-12-20
203,Stage_6,2019-12-29
204,Stage_0,2019-12-01
204,Stage_3,2019-12-05
204,Stage_1,2019-12-14
204,Stage_9,2019-12-15
204,Stage_7,2019-12-20
205,Stage_0,2019-12-01
205,Stage_1,2019-12-06
205,Stage_3,2019-12-08
205,Stage_7,2019-12-15
205,Stage_9,2019-12-18
206,Stage_0,2019-12-01
206,Stage_3,2019-12-03
206,Stage_7,2019-12-07
206,Stage_8,2019-12-16
207,Stage_0,2019-12-01
207,Stage_1,2019-12-06
207,Stage_2,2019-12-15
207,Stage_3,2019-12-17
207,Stage_6,2019-12-21
207,Stage_7,2019-12-28
208,Stage_0,2019-12-01
208,Stage_1,2019-12-06
208,Stage_3,2019-12-10
208,Stage_4,2019-12-18
209,Stage_1,2019-12-01
209,Stage_2,2019-12-04
209,Stage_0,2019-12-11
209,Stage_3,2019-12-17
209,Stage_4,2019-12-24
209,Stage_6,2019-12-26
209,Stage_7,2019-12-28
210,Stage_0,2019-12-01
210,Stage_1,2019-12-04
210,Stage_4,2019-12-10
210,Stage_5,2019-12-13
210,Stage_3,2019-12-18
210,Stage_6,2019-12-21
210,Stage_7,2019-12-22
211,Stage_3,2019-12-01
211,Stage_6,2019-12-07
211,Stage_7,2019-12-09
211,Stage_8,2019-12-18
212,Stage_2,2019-12-01
212,Stage_3,2019-12-06
212,Stage_7,2019-12-09
213,Stage_0,2019-12-01
213,Stage_6,2019-12-09
213,Stage_9,2019-12-13
214,Stage_0,2019-12-01
214,Stage_1,2019-12-05
214,Stage_3,2019-12-13
215,Stage_0,2019-12-01
215,Stage_1,2019-12-05
215,Stage_2,2019-12-06
215,Stage_3,2019-12-12
215,Stage_4,2019-12-16
215,Stage_6,2019-12-19
215,Stage_7,2019-12-25
216,Stage_0,2019-12-01
216,Stage_4,2019-12-10
216,Stage_3,2019-12-15
216,Stage_7,2019-12-23
217,Stage_0,2019-12-01
217,Stage_3,2019-12-08
217,Stage_8,2019-12-17
217,Stage_7,2019-12-22
218,Stage_0,2019-12-01
218,Stage_1,2019-12-09
218,Stage_4,2019-12-13
218,Stage_5,2019-12-20
218,Stage_7,2019-12-26
219,Stage_0,2019-12-01
219,Stage_1,2019-12-10
219,Stage_2,2019-12-11
219,Stage_6,2019-12-19
219,Stage_3,2019-12-26
219,Stage_7,2019-12-27
220,Stage_3,2019-12-01
220,Stage_0,2019-12-08
220,Stage_6,2019-12-14
221,Stage_0,2019-12-01
221,Stage_6,2019-12-07
221,Stage_7,2019-12-10
221,Stage_8,2019-12-14
221,Stage_9,2019-12-15
222,Stage_0,2019-12-01
222,Stage_1,2019-12-03
222,Stage_6,2019-12-10
222,Stage_7,2019-12-12
222,Stage_9,2019-12-20
223,Stage_0,2019-12-01
223,Stage_1,2019-12-04
223,Stage_3,2019-12-10
223,Stage_2,2019-12-17
223,Stage_7,2019-12-24
224,Stage_0,2019-12-01
224,Stage_1,2019-12-05
224,Stage_3,2019-12-13
225,Stage_7,2019-12-01
225,Stage_6,2019-12-07
226,Stage_0,2019-12-01
226,Stage_3,2019-12-09
226,Stage_1,2019-12-11
226,Stage_7,2019-12-17
227,Stage_0,2019-12-01
227,Stage_1,2019-12-02
227,Stage_3,2019-12-05
227,Stage_7,2019-12-07
227,Stage_6,2019-12-10
228,Stage_3,2019-12-01
228,Stage_1,2019-12-07
228,Stage_6,2019-12-08
228,Stage_7,2019-12-11
229,Stage_0,2019-12-01
229,Stage_3,2019-12-04
229,Stage_2,2019-12-09
229,Stage_7,2019-12-10
230,Stage_0,2019-12-01
230,Stage_1,2019-12-05
230,Stage_3,2019-12-07
230,Stage_5,2019-12-14
230,Stage_6,2019-12-20
230,Stage_7,2019-12-28
231,Stage_0,2019-12-01
231,Stage_1,2019-12-10
231,Stage_3,2019-12-16
231,Stage_4,2019-12-20
232,Stage_3,2019-12-01
232,Stage_5,2019-12-09
232,Stage_9,2019-12-17
232,Stage_7,2019-12-21
233,Stage_0,2019-12-01
233,Stage_1,2019-12-05
233,Stage_2,2019-12-10
233,Stage_3,2019-12-12
233,Stage_7,2019-12-16
233,Stage_4,2019-12-23
234,Stage_0,2019-12-01
234,Stage_3,2019-12-06
234,Stage_7,2019-12-11
234,Stage_8,2019-12-18
234,Stage_9,2019-12-21
235,Stage_0,2019-12-01
235,Stage_2,2019-12-08
235,Stage_3,2019-12-14
235,Stage_7,2019-12-19
236,Stage_3,2019-12-01
236,Stage_4,2019-12-02
236,Stage_0,2019-12-04
236,Stage_7,2019-12-09
237,Stage_0,2019-12-01
237,Stage_1,2019-12-06
237,Stage_2,2019-12-11
237,Stage_7,2019-12-17
237,Stage_8,2019-12-19
238,Stage_0,2019-12-01
238,Stage_4,2019-12-07
238,Stage_3,2019-12-16
238,Stage_6,2019-12-25
238,Stage_7,2019-12-30
239,Stage_0,2019-12-01
239,Stage_1,2019-12-05
239,Stage_3,2019-12-09
239,Stage_8,2019-12-16
239,Stage_4,2019-12-20
240,Stage_3,2019-12-01
240,Stage_0,2019-12-09
240,Stage_6,2019-12-18
240,Stage_7,2019-12-22
240,Stage_9,2019-12-29
241,Stage_0,2019-12-01
241,Stage_2,2019-12-09
241,Stage_7,2019-12-18
242,Stage_0,2019-12-01
242,Stage_3,2019-12-07
242,Stage_4,2019-12-10
242,Stage_8,2019-12-12
242,Stage_7,2019-12-15
242,Stage_9,2019-12-17
243,Stage_0,2019-12-01
243,Stage_1,2019-12-03
243,Stage_2,2019-12-09
243,Stage_3,2019-12-12
243,Stage_7,2019-12-13
244,Stage_3,2019-12-01
244,Stage_6,2019-12-05
244,Stage_4,2019-12-08
244,Stage_7,2019-12-11
245,Stage_1,2019-12-01
245,Stage_0,2019-12-06
245,Stage_7,2019-12-12
246,Stage_1,2019-12-01
246,Stage_0,2019-12-03
246,Stage_3,2019-12-12
246,Stage_4,2019-12-13
246,Stage_7,2019-12-17
246,Stage_6,2019-12-19
247,Stage_0,2019-12-01
247,Stage_3,2019-12-05
247,Stage_7,2019-12-11
247,Stage_6,2019-12-17
248,Stage_2,2019-12-01
248,Stage_3,2019-12-09
248,Stage_4,2019-12-14
248,Stage_6,2019-12-23
249,Stage_0,2019-12-01
249,Stage_1,2019-12-06
249,Stage_6,2019-12-07
249,Stage_7,2019-12-14
250,Stage_0,2019-12-01
250,Stage_6,2019-12-06
250,Stage_7,2019-12-08
251,Stage_2,2019-12-01
251,Stage_6,2019-12-08
251,Stage_7,2019-12-09
252,Stage_0,2019-12-01
252,Stage_1,2019-12-09
252,Stage_3,2019-12-16
252,Stage_6,2019-12-18
252,Stage_4,2019-12-19
253,Stage_1,2019-12-01
253,Stage_0,2019-12-07
253,Stage_2,2019-12-09
253,Stage_6,2019-12-15
253,Stage_7,2019-12-21
254,Stage_0,2019-12-01
254,Stage_1,2019-12-05
254,Stage_2,2019-12-09
254,Stage_3,2019-12-18
254,Stage_7,2019-12-20
255,Stage_0,2019-12-01
255,Stage_3,2019-12-08
255,Stage_7,2019-12-15
256,Stage_0,2019-12-01
256,Stage_6,2019-12-06
256,Stage_3,2019-12-11
256,Stage_7,2019-12-15
257,Stage_0,2019-12-01
257,Stage_3,2019-12-02
257,Stage_7,2019-12-05
257,Stage_2,2019-12-08
258,Stage_0,2019-12-01
258,Stage_1,2019-12-10
258,Stage_3,2019-12-11
258,Stage_4,2019-12-12
258,Stage_6,2019-12-21
258,Stage_7,2019-12-27
259,Stage_0,2019-12-01
259,Stage_3,2019-12-10
259,Stage_7,2019-12-16
259,Stage_1,2019-12-17
260,Stage_0,2019-12-01
260,Stage_3,2019-12-05
260,Stage_5,2019-12-09
260,Stage_6,2019-12-14
261,Stage_0,2019-12-01
261,Stage_1,2019-12-03
261,Stage_3,2019-12-04
261,Stage_6,2019-12-12
261,Stage_7,2019-12-13
261,Stage_8,2019-12-14
262,Stage_0,2019-12-01
262,Stage_3,2019-12-10
262,Stage_4,2019-12-18
262,Stage_7,2019-12-24
262,Stage_6,2019-12-26
263,Stage_0,2019-12-01
263,Stage_1,2019-12-08
263,Stage_2,2019-12-14
263,Stage_3,2019-12-18
263,Stage_4,2019-12-23
263,Stage_8,2020-01-01
263,Stage_5,2020-01-09
264,Stage_0,2019-12-01
264,Stage_2,2019-12-10
264,Stage_3,2019-12-16
264,Stage_7,2019-12-21
265,Stage_0,2019-12-01
265,Stage_1,2019-12-03
265,Stage_4,2019-12-06
265,Stage_7,2019-12-07
265,Stage_6,2019-12-10
266,Stage_1,2019-12-01
266,Stage_0,2019-12-10
266,Stage_2,2019-12-15
266,Stage_3,2019-12-23
266,Stage_4,2019-12-25
266,Stage_7,2019-12-26
267,Stage_0,2019-12-01
267,Stage_3,2019-12-06
267,Stage_4,2019-12-15
267,Stage_6,2019-12-19
267,Stage_5,2019-12-20
267,Stage_7,2019-12-25
268,Stage_0,2019-12-01
268,Stage_3,2019-12-07
268,Stage_4,2019-12-09
268,Stage_8,2019-12-13
269,Stage_0,2019-12-01
269,Stage_3,2019-12-05
269,Stage_7,2019-12-12
269,Stage_6,2019-12-17
270,Stage_0,2019-12-01
270,Stage_1,2019-12-05
270,Stage_3,2019-12-09
270,Stage_6,2019-12-10
271,Stage_0,2019-12-01
271,Stage_6,2019-12-05
271,Stage_1,2019-12-07
271,Stage_8,2019-12-08
271,Stage_7,2019-12-14
272,Stage_0,2019-12-01
272,Stage_1,2019-12-07
272,Stage_2,2019-12-16
272,Stage_3,2019-12-17
272,Stage_4,2019-12-19
272,Stage_7,2019-12-23
273,Stage_0,2019-12-01
273,Stage_1,2019-12-10
273,Stage_3,2019-12-14
273,Stage_4,2019-12-15
273,Stage_6,2019-12-19
273,Stage_7,2019-12-25
274,Stage_0,2019-12-01
274,Stage_2,2019-12-04
274,Stage_3,2019-12-05
274,Stage_6,2019-12-09
274,Stage_7,2019-12-15
275,Stage_2,2019-12-01
275,Stage_3,2019-12-07
276,Stage_0,2019-12-01
276,Stage_4,2019-12-02
276,Stage_1,2019-12-08
276,Stage_7,2019-12-13
276,Stage_6,2019-12-22
277,Stage_1,2019-12-01
277,Stage_2,2019-12-05
277,Stage_7,2019-12-06
277,Stage_3,2019-12-08
278,Stage_0,2019-12-01
278,Stage_2,2019-12-10
278,Stage_1,2019-12-15
278,Stage_3,2019-12-19
278,Stage_4,2019-12-24
278,Stage_7,2019-12-30
278,Stage_8,2020-01-03
278,Stage_9,2020-01-10
279,Stage_0,2019-12-01
279,Stage_1,2019-12-06
279,Stage_2,2019-12-09
279,Stage_3,2019-12-18
279,Stage_6,2019-12-26
279,Stage_8,2019-12-28
279,Stage_7,2020-01-06
280,Stage_1,2019-12-01
280,Stage_0,2019-12-08
280,Stage_8,2019-12-12
281,Stage_1,2019-12-01
281,Stage_0,2019-12-08
281,Stage_3,2019-12-14
281,Stage_4,2019-12-18
282,Stage_0,2019-12-01
282,Stage_1,2019-12-03
282,Stage_6,2019-12-08
282,Stage_7,2019-12-13
283,Stage_1,2019-12-01
283,Stage_2,2019-12-04
283,Stage_3,2019-12-12
283,Stage_4,2019-12-14
283,Stage_7,2019-12-21
284,Stage_0,2019-12-01
284,Stage_1,2019-12-08
284,Stage_6,2019-12-10
284,Stage_3,2019-12-12
284,Stage_7,2019-12-18
284,Stage_8,2019-12-22
285,Stage_1,2019-12-01
285,Stage_3,2019-12-10
285,Stage_7,2019-12-13
285,Stage_6,2019-12-17
286,Stage_0,2019-12-01
286,Stage_1,2019-12-05
286,Stage_3,2019-12-06
286,Stage_2,2019-12-08
286,Stage_6,2019-12-10
286,Stage_7,2019-12-16
287,Stage_0,2019-12-01
287,Stage_1,2019-12-08
287,Stage_2,2019-12-13
287,Stage_6,2019-12-22
287,Stage_7,2019-12-26
288,Stage_0,2019-12-01
288,Stage_2,2019-12-04
288,Stage_5,2019-12-12
289,Stage_0,2019-12-01
289,Stage_1,2019-12-08
289,Stage_8,2019-12-09
289,Stage_7,2019-12-18
289,Stage_9,2019-12-19
290,Stage_0,2019-12-01
290,Stage_6,2019-12-05
290,Stage_7,2019-12-14
290,Stage_3,2019-12-19
291,Stage_0,2019-12-01
291,Stage_3,2019-12-03
291,Stage_8,2019-12-10
291,Stage_7,2019-12-17
291,Stage_9,2019-12-22
292,Stage_0,2019-12-01
292,Stage_6,2019-12-10
292,Stage_7,2019-12-17
293,Stage_0,2019-12-01
293,Stage_3,2019-12-10
293,Stage_4,2019-12-15
293,Stage_6,2019-12-23
293,Stage_7,2019-12-26
293,Stage_8,2020-01-02
294,Stage_1,2019-12-01
294,Stage_0,2019-12-09
294,Stage_2,2019-12-11
294,Stage_3,2019-12-17
294,Stage_4,2019-12-25
294,Stage_7,2020-01-01
294,Stage_6,2020-01-09
295,Stage_3,2019-12-01
295,Stage_4,2019-12-03
295,Stage_6,2019-12-10
295,Stage_7,2019-12-18
296,Stage_0,2019-12-01
296,Stage_1,2019-12-03
296,Stage_3,2019-12-06
296,Stage_6,2019-12-10
297,Stage_1,2019-12-01
297,Stage_3,2019-12-03
297,Stage_0,2019-12-06
297,Stage_7,2019-12-15
298,Stage_0,2019-12-01
298,Stage_7,2019-12-06
298,Stage_3,2019-12-08
299,Stage_2,2019-12-01
299,Stage_7,2019-12-04
300,Stage_3,2019-12-01
300,Stage_4,2019-12-08
300,Stage_0,2019-12-10
300,Stage_7,2019-12-13
301,Stage_0,2019-12-01
301,Stage_1,2019-12-02
301,Stage_3,2019-12-03
301,Stage_7,2019-12-12
301,Stage_6,2019-12-19
301,Stage_9,2019-12-28
302,Stage_0,2019-12-01
302,Stage_2,2019-12-09
302,Stage_3,2019-12-14
302,Stage_6,2019-12-22
302,Stage_7,2019-12-31
303,Stage_1,2019-12-01
303,Stage_0,2019-12-05
303,Stage_3,2019-12-09
303,Stage_7,2019-12-10
304,Stage_0,2019-12-01
304,Stage_1,2019-12-02
304,Stage_3,2019-12-11
304,Stage_7,2019-12-19
304,Stage_9,2019-12-22
305,Stage_0,2019-12-01
305,Stage_1,2019-12-06
305,Stage_3,2019-12-12
305,Stage_6,2019-12-15
305,Stage_7,2019-12-22
306,Stage_0,2019-12-01
306,Stage_2,2019-12-05
306,Stage_3,2019-12-07
306,Stage_8,2019-12-10
306,Stage_9,2019-12-19
306,Stage_7,2019-12-26
307,Stage_0,2019-12-01
307,Stage_1,2019-12-07
307,Stage_3,2019-12-08
307,Stage_7,2019-12-14
308,Stage_0,2019-12-01
308,Stage_1,2019-12-04
308,Stage_2,2019-12-13
308,Stage_3,2019-12-21
308,Stage_7,2019-12-26
308,Stage_8,2020-01-02
309,Stage_2,2019-12-01
309,Stage_0,2019-12-02
309,Stage_3,2019-12-07
309,Stage_4,2019-12-11
309,Stage_6,2019-12-16
309,Stage_7,2019-12-21
310,Stage_0,2019-12-01
310,Stage_1,2019-12-09
310,Stage_3,2019-12-14
310,Stage_7,2019-12-21
311,Stage_1,2019-12-01
311,Stage_0,2019-12-10
311,Stage_6,2019-12-17
311,Stage_8,2019-12-21
311,Stage_4,2019-12-28
312,Stage_0,2019-12-01
312,Stage_3,2019-12-08
312,Stage_7,2019-12-10
313,Stage_0,2019-12-01
313,Stage_1,2019-12-02
313,Stage_2,2019-12-05
313,Stage_3,2019-12-09
313,Stage_6,2019-12-14
313,Stage_5,2019-12-15
314,Stage_1,2019-12-01
314,Stage_0,2019-12-02
314,Stage_2,2019-12-11
314,Stage_3,2019-12-19
314,Stage_7,2019-12-27
315,Stage_1,2019-12-01
315,Stage_2,2019-12-09
315,Stage_3,2019-12-12
315,Stage_7,2019-12-19
316,Stage_1,2019-12-01
316,Stage_0,2019-12-06
316,Stage_3,2019-12-12
316,Stage_4,2019-12-18
316,Stage_8,2019-12-27
316,Stage_7,2019-12-31
317,Stage_0,2019-12-01
317,Stage_2,2019-12-07
317,Stage_3,2019-12-14
317,Stage_7,2019-12-19
318,Stage_0,2019-12-01
318,Stage_3,2019-12-09
318,Stage_2,2019-12-16
318,Stage_7,2019-12-18
319,Stage_2,2019-12-01
319,Stage_3,2019-12-02
319,Stage_9,2019-12-08
319,Stage_7,2019-12-13
320,Stage_0,2019-12-01
320,Stage_3,2019-12-06
320,Stage_1,2019-12-14
320,Stage_4,2019-12-15
320,Stage_5,2019-12-18
321,Stage_0,2019-12-01
321,Stage_1,2019-12-05
321,Stage_6,2019-12-10
321,Stage_7,2019-12-16
321,Stage_3,2019-12-20
322,Stage_0,2019-12-01
322,Stage_1,2019-12-02
322,Stage_2,2019-12-05
322,Stage_3,2019-12-14
322,Stage_5,2019-12-20
322,Stage_4,2019-12-23
322,Stage_6,2019-12-27
322,Stage_7,2020-01-04
322,Stage_9,2020-01-06
323,Stage_0,2019-12-01
323,Stage_3,2019-12-08
323,Stage_6,2019-12-09
323,Stage_1,2019-12-10
323,Stage_7,2019-12-13
324,Stage_3,2019-12-01
324,Stage_1,2019-12-07
324,Stage_7,2019-12-10
325,Stage_0,2019-12-01
325,Stage_1,2019-12-08
325,Stage_6,2019-12-15
325,Stage_7,2019-12-24
326,Stage_0,2019-12-01
326,Stage_3,2019-12-09
326,Stage_4,2019-12-10
326,Stage_7,2019-12-14
327,Stage_1,2019-12-01
327,Stage_3,2019-12-04
327,Stage_7,2019-12-11
327,Stage_6,2019-12-19
328,Stage_0,2019-12-01
328,Stage_1,2019-12-08
328,Stage_2,2019-12-15
328,Stage_3,2019-12-23
328,Stage_6,2019-12-26
329,Stage_0,2019-12-01
329,Stage_2,2019-12-07
329,Stage_3,2019-12-11
329,Stage_6,2019-12-15
329,Stage_7,2019-12-22
330,Stage_0,2019-12-01
330,Stage_1,2019-12-08
330,Stage_3,2019-12-16
330,Stage_4,2019-12-25
330,Stage_2,2019-12-28
330,Stage_8,2019-12-31
330,Stage_7,2020-01-05
331,Stage_2,2019-12-01
331,Stage_0,2019-12-10
331,Stage_3,2019-12-18
331,Stage_7,2019-12-19
331,Stage_8,2019-12-23
332,Stage_0,2019-12-01
332,Stage_3,2019-12-08
332,Stage_8,2019-12-16
333,Stage_0,2019-12-01
333,Stage_1,2019-12-07
333,Stage_2,2019-12-08
333,Stage_3,2019-12-14
334,Stage_0,2019-12-01
334,Stage_3,2019-12-08
334,Stage_7,2019-12-17
335,Stage_0,2019-12-01
335,Stage_3,2019-12-10
335,Stage_4,2019-12-19
335,Stage_5,2019-12-28
335,Stage_7,2020-01-02
336,Stage_0,2019-12-01
336,Stage_3,2019-12-09
336,Stage_6,2019-12-18
337,Stage_0,2019-12-01
337,Stage_2,2019-12-04
337,Stage_3,2019-12-13
337,Stage_4,2019-12-20
337,Stage_6,2019-12-22
337,Stage_7,2019-12-23
337,Stage_8,2019-12-31
338,Stage_0,2019-12-01
338,Stage_2,2019-12-09
338,Stage_3,2019-12-12
338,Stage_4,2019-12-21
338,Stage_7,2019-12-25
339,Stage_0,2019-12-01
339,Stage_1,2019-12-02
339,Stage_3,2019-12-09
339,Stage_4,2019-12-13
339,Stage_5,2019-12-19
339,Stage_7,2019-12-25
339,Stage_6,2019-12-31
340,Stage_1,2019-12-01
340,Stage_0,2019-12-09
340,Stage_3,2019-12-12
340,Stage_2,2019-12-19
340,Stage_6,2019-12-28
340,Stage_7,2019-12-29
341,Stage_1,2019-12-01
341,Stage_7,2019-12-06
341,Stage_0,2019-12-13
342,Stage_0,2019-12-01
342,Stage_1,2019-12-02
342,Stage_2,2019-12-03
343,Stage_0,2019-12-01
343,Stage_1,2019-12-07
343,Stage_3,2019-12-10
343,Stage_2,2019-12-14
343,Stage_7,2019-12-22
344,Stage_0,2019-12-01
344,Stage_3,2019-12-04
344,Stage_1,2019-12-12
344,Stage_7,2019-12-14
344,Stage_6,2019-12-16
344,Stage_9,2019-12-17
345,Stage_2,2019-12-01
345,Stage_3,2019-12-09
345,Stage_4,2019-12-12
345,Stage_7,2019-12-21
345,Stage_8,2019-12-25
346,Stage_0,2019-12-01
346,Stage_1,2019-12-04
346,Stage_3,2019-12-09
346,Stage_4,2019-12-18
346,Stage_6,2019-12-23
347,Stage_0,2019-12-01
347,Stage_2,2019-12-04
347,Stage_7,2019-12-13
347,Stage_6,2019-12-22
347,Stage_8,2019-12-28
348,Stage_0,2019-12-01
348,Stage_3,2019-12-09
348,Stage_1,2019-12-13
348,Stage_6,2019-12-14
348,Stage_7,2019-12-19
349,Stage_0,2019-12-01
349,Stage_1,2019-12-02
349,Stage_6,2019-12-05
349,Stage_2,2019-12-14
349,Stage_7,2019-12-18
349,Stage_9,2019-12-20
350,Stage_0,2019-12-01
350,Stage_2,2019-12-03
350,Stage_3,2019-12-04
350,Stage_6,2019-12-12
350,Stage_7,2019-12-13
350,Stage_8,2019-12-19
351,Stage_1,2019-12-01
351,Stage_2,2019-12-06
351,Stage_3,2019-12-10
351,Stage_7,2019-12-17
352,Stage_1,2019-12-01
352,Stage_2,2019-12-02
352,Stage_3,2019-12-09
352,Stage_0,2019-12-16
352,Stage_5,2019-12-24
352,Stage_7,2019-12-31
353,Stage_0,2019-12-01
353,Stage_2,2019-12-04
353,Stage_3,2019-12-08
353,Stage_7,2019-12-10
354,Stage_0,2019-12-01
354,Stage_1,2019-12-04
354,Stage_2,2019-12-09
354,Stage_6,2019-12-11
354,Stage_7,2019-12-20
354,Stage_9,2019-12-23
355,Stage_0,2019-12-01
355,Stage_3,2019-12-06
356,Stage_1,2019-12-01
356,Stage_0,2019-12-05
356,Stage_2,2019-12-06
356,Stage_3,2019-12-07
356,Stage_7,2019-12-16
356,Stage_6,2019-12-23
357,Stage_1,2019-12-01
357,Stage_3,2019-12-03
357,Stage_6,2019-12-04
358,Stage_0,2019-12-01
358,Stage_3,2019-12-05
358,Stage_6,2019-12-12
358,Stage_7,2019-12-17
359,Stage_0,2019-12-01
359,Stage_3,2019-12-06
359,Stage_7,2019-12-14
359,Stage_8,2019-12-18
359,Stage_2,2019-12-21
360,Stage_0,2019-12-01
360,Stage_3,2019-12-07
360,Stage_4,2019-12-09
360,Stage_6,2019-12-18
360,Stage_7,2019-12-25
361,Stage_1,2019-12-01
361,Stage_0,2019-12-06
361,Stage_2,2019-12-07
361,Stage_3,2019-12-13
361,Stage_4,2019-12-15
361,Stage_6,2019-12-17
361,Stage_7,2019-12-19
362,Stage_0,2019-12-01
362,Stage_7,2019-12-08
362,Stage_1,2019-12-16
363,Stage_0,2019-12-01
363,Stage_3,2019-12-07
363,Stage_1,2019-12-12
364,Stage_0,2019-12-01
364,Stage_1,2019-12-07
364,Stage_3,2019-12-12
364,Stage_6,2019-12-13
364,Stage_7,2019-12-21
365,Stage_0,2019-12-01
365,Stage_3,2019-12-09
365,Stage_1,2019-12-14
365,Stage_5,2019-12-18
365,Stage_6,2019-12-24
365,Stage_7,2019-12-26
365,Stage_8,2020-01-03
366,Stage_3,2019-12-01
366,Stage_6,2019-12-09
366,Stage_8,2019-12-11
367,Stage_0,2019-12-01
367,Stage_3,2019-12-03
367,Stage_1,2019-12-04
367,Stage_7,2019-12-05
367,Stage_9,2019-12-06
368,Stage_1,2019-12-01
368,Stage_0,2019-12-09
368,Stage_2,2019-12-10
368,Stage_3,2019-12-15
368,Stage_7,2019-12-20
368,Stage_6,2019-12-25
369,Stage_0,2019-12-01
369,Stage_3,2019-12-04
369,Stage_4,2019-12-11
369,Stage_5,2019-12-13
369,Stage_7,2019-12-15
370,Stage_0,2019-12-01
370,Stage_3,2019-12-02
370,Stage_1,2019-12-08
370,Stage_7,2019-12-17
371,Stage_4,2019-12-01
371,Stage_7,2019-12-09
371,Stage_1,2019-12-10
372,Stage_7,2019-12-01
373,Stage_0,2019-12-01
373,Stage_2,2019-12-08
373,Stage_1,2019-12-09
373,Stage_4,2019-12-17
373,Stage_3,2019-12-23
373,Stage_5,2019-12-27
373,Stage_7,2019-12-28
374,Stage_1,2019-12-01
374,Stage_3,2019-12-07
374,Stage_6,2019-12-09
375,Stage_0,2019-12-01
375,Stage_1,2019-12-08
375,Stage_3,2019-12-10
375,Stage_7,2019-12-19
376,Stage_3,2019-12-01
376,Stage_1,2019-12-09
377,Stage_7,2019-12-01
377,Stage_3,2019-12-06
377,Stage_8,2019-12-14
378,Stage_0,2019-12-01
378,Stage_1,2019-12-07
378,Stage_3,2019-12-12
378,Stage_6,2019-12-15
379,Stage_1,2019-12-01
379,Stage_0,2019-12-08
379,Stage_6,2019-12-17
379,Stage_3,2019-12-22
379,Stage_7,2019-12-31
380,Stage_6,2019-12-01
380,Stage_9,2019-12-10
381,Stage_0,2019-12-01
381,Stage_6,2019-12-10
382,Stage_0,2019-12-01
382,Stage_3,2019-12-06
383,Stage_2,2019-12-01
383,Stage_0,2019-12-03
383,Stage_3,2019-12-09
383,Stage_8,2019-12-15
383,Stage_7,2019-12-16
384,Stage_3,2019-12-01
384,Stage_6,2019-12-06
384,Stage_9,2019-12-11
385,Stage_0,2019-12-01
385,Stage_1,2019-12-02
385,Stage_3,2019-12-03
385,Stage_6,2019-12-04
385,Stage_7,2019-12-05
385,Stage_9,2019-12-07
385,Stage_8,2019-12-16
386,Stage_3,2019-12-01
386,Stage_0,2019-12-08
386,Stage_4,2019-12-09
386,Stage_5,2019-12-14
387,Stage_0,2019-12-01
387,Stage_1,2019-12-07
387,Stage_2,2019-12-09
387,Stage_3,2019-12-11
387,Stage_7,2019-12-15
387,Stage_6,2019-12-20
387,Stage_9,2019-12-24
388,Stage_0,2019-12-01
388,Stage_1,2019-12-09
388,Stage_3,2019-12-18
388,Stage_4,2019-12-25
388,Stage_7,2019-12-27
388,Stage_6,2019-12-29
388,Stage_9,2020-01-02
389,Stage_0,2019-12-01
389,Stage_2,2019-12-02
389,Stage_6,2019-12-06
389,Stage_7,2019-12-11
390,Stage_0,2019-12-01
390,Stage_1,2019-12-07
390,Stage_3,2019-12-15
390,Stage_7,2019-12-24
390,Stage_5,2020-01-02
391,Stage_3,2019-12-01
392,Stage_1,2019-12-01
392,Stage_0,2019-12-08
392,Stage_2,2019-12-12
392,Stage_4,2019-12-15
392,Stage_6,2019-12-16
392,Stage_3,2019-12-21
392,Stage_7,2019-12-27
392,Stage_8,2020-01-01
393,Stage_0,2019-12-01
393,Stage_1,2019-12-06
393,Stage_3,2019-12-07
393,Stage_5,2019-12-14
393,Stage_7,2019-12-16
393,Stage_8,2019-12-23
394,Stage_0,2019-12-01
394,Stage_1,2019-12-02
394,Stage_3,2019-12-03
394,Stage_2,2019-12-06
394,Stage_6,2019-12-15
394,Stage_7,2019-12-19
395,Stage_0,2019-12-01
395,Stage_2,2019-12-03
395,Stage_3,2019-12-07
395,Stage_1,2019-12-16
395,Stage_5,2019-12-20
396,Stage_0,2019-12-01
396,Stage_1,2019-12-03
396,Stage_3,2019-12-07
396,Stage_5,2019-12-10
396,Stage_6,2019-12-18
397,Stage_0,2019-12-01
397,Stage_1,2019-12-09
397,Stage_2,2019-12-15
397,Stage_3,2019-12-24
397,Stage_4,2019-12-29
397,Stage_7,2019-12-31
398,Stage_3,2019-12-01
398,Stage_6,2019-12-09
398,Stage_1,2019-12-16
399,Stage_0,2019-12-01
399,Stage_1,2019-12-09
399,Stage_7,2019-12-15
400,Stage_0,2019-12-01
400,Stage_3,2019-12-04
400,Stage_7,2019-12-09
401,Stage_0,2019-12-01
401,Stage_1,2019-12-08
401,Stage_3,2019-12-14
401,Stage_4,2019-12-16
401,Stage_6,2019-12-17
401,Stage_8,2019-12-25
401,Stage_9,2019-12-28
402,Stage_0,2019-12-01
